gameId,gameCode,gameStatusText,gameDateTimeEst,weekNumber,weekName,ifNecessary,seriesText,seriesGameNumber,arenaName,arenaCity,postponedStatus,branchLink,homeTeam.teamTricode,awayTeam.teamTricode,homeTeam.teamId,awayTeam.teamId,homeTeam.score,awayTeam.score
0022400278,20241125/TORDET,7:00 pm ET,2024-11-25T19:00:00Z,6,Week 6,False,,,Little Caesars Arena,Detroit,A,,DET,TOR,1610612765,1610612761,0,0
0022400279,20241125/NOPIND,7:00 pm ET,2024-11-25T19:00:00Z,6,Week 6,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,NOP,1610612754,1610612740,0,0
0022400280,20241125/DALATL,7:30 pm ET,2024-11-25T19:30:00Z,6,Week 6,False,,,State Farm Arena,Atlanta,A,,ATL,DAL,1610612737,1610612742,0,0
0022400281,20241125/LACBOS,7:30 pm ET,2024-11-25T19:30:00Z,6,Week 6,False,,,TD Garden,Boston,A,,BOS,LAC,1610612738,1610612746,0,0
0022400282,20241125/PORMEM,8:00 pm ET,2024-11-25T20:00:00Z,6,Week 6,False,,,FedExForum,Memphis,A,,MEM,POR,1610612763,1610612757,0,0
0022400283,20241125/NYKDEN,9:00 pm ET,2024-11-25T21:00:00Z,6,Week 6,False,,,Ball Arena,Denver,A,,DEN,NYK,1610612743,1610612752,0,0
0022400284,20241125/BKNGSW,10:00 pm ET,2024-11-25T22:00:00Z,6,Week 6,False,,,Chase Center,San Francisco,A,,GSW,BKN,1610612744,1610612751,0,0
0022400285,20241125/OKCSAC,10:00 pm ET,2024-11-25T22:00:00Z,6,Week 6,False,,,Golden 1 Center,Sacramento,A,,SAC,OKC,1610612758,1610612760,0,0
0022400035,20241126/CHIWAS,7:00 pm ET,2024-11-26T19:00:00Z,6,Week 6,False,,,Capital One Arena,Washington,A,,WAS,CHI,1610612764,1610612741,0,0
0022400036,20241126/MILMIA,7:30 pm ET,2024-11-26T19:30:00Z,6,Week 6,False,,,Kaseya Center,Miami,A,,MIA,MIL,1610612748,1610612749,0,0
0022400037,20241126/HOUMIN,8:00 pm ET,2024-11-26T20:00:00Z,6,Week 6,False,,,Target Center,Minneapolis,A,,MIN,HOU,1610612750,1610612745,0,0
0022400038,20241126/SASUTA,9:00 pm ET,2024-11-26T21:00:00Z,6,Week 6,False,,,Delta Center,Salt Lake City,A,,UTA,SAS,1610612762,1610612759,0,0
0022400039,20241126/LALPHX,10:00 pm ET,2024-11-26T22:00:00Z,6,Week 6,False,,,Footprint Center,Phoenix,A,,PHX,LAL,1610612756,1610612747,0,0
0022400286,20241127/MIACHA,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Spectrum Center,Charlotte,A,,CHA,MIA,1610612766,1610612748,0,0
0022400287,20241127/ATLCLE,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,ATL,1610612739,1610612737,0,0
0022400288,20241127/PORIND,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,POR,1610612754,1610612757,0,0
0022400289,20241127/CHIORL,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Kia Center,Orlando,A,,ORL,CHI,1610612753,1610612741,0,0
0022400290,20241127/HOUPHI,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Wells Fargo Center,Philadelphia,A,,PHI,HOU,1610612755,1610612745,0,0
0022400291,20241127/LACWAS,7:00 pm ET,2024-11-27T19:00:00Z,6,Week 6,False,,,Capital One Arena,Washington,A,,WAS,LAC,1610612764,1610612746,0,0
0022400292,20241127/NYKDAL,7:30 pm ET,2024-11-27T19:30:00Z,6,Week 6,False,,,American Airlines Center,Dallas,A,,DAL,NYK,1610612742,1610612752,0,0
0022400293,20241127/DETMEM,8:00 pm ET,2024-11-27T20:00:00Z,6,Week 6,False,,,FedExForum,Memphis,A,,MEM,DET,1610612763,1610612765,0,0
0022400294,20241127/SACMIN,8:00 pm ET,2024-11-27T20:00:00Z,6,Week 6,False,,,Target Center,Minneapolis,A,,MIN,SAC,1610612750,1610612758,0,0
0022400295,20241127/TORNOP,8:00 pm ET,2024-11-27T20:00:00Z,6,Week 6,False,,,Smoothie King Center,New Orleans,A,,NOP,TOR,1610612740,1610612761,0,0
0022400296,20241127/LALSAS,8:30 pm ET,2024-11-27T20:30:00Z,6,Week 6,False,,,Frost Bank Center,San Antonio,A,,SAS,LAL,1610612759,1610612747,0,0
0022400297,20241127/BKNPHX,9:00 pm ET,2024-11-27T21:00:00Z,6,Week 6,False,,,Footprint Center,Phoenix,A,,PHX,BKN,1610612756,1610612751,0,0
0022400298,20241127/DENUTA,9:00 pm ET,2024-11-27T21:00:00Z,6,Week 6,False,,,Delta Center,Salt Lake City,A,,UTA,DEN,1610612762,1610612743,0,0
0022400299,20241127/OKCGSW,10:00 pm ET,2024-11-27T22:00:00Z,6,Week 6,False,,,Chase Center,San Francisco,A,,GSW,OKC,1610612744,1610612760,0,0
0022400040,20241129/NYKCHA,12:00 pm ET,2024-11-29T12:00:00Z,6,Week 6,False,,,Spectrum Center,Charlotte,A,,CHA,NYK,1610612766,1610612752,0,0
0022400041,20241129/CLEATL,2:30 pm ET,2024-11-29T14:30:00Z,6,Week 6,False,,,State Farm Arena,Atlanta,A,,ATL,CLE,1610612737,1610612739,0,0
0022400042,20241129/NOPMEM,5:00 pm ET,2024-11-29T17:00:00Z,6,Week 6,False,,,FedExForum,Memphis,A,,MEM,NOP,1610612763,1610612740,0,0
0022400043,20241129/ORLBKN,7:30 pm ET,2024-11-29T19:30:00Z,6,Week 6,False,,,Barclays Center,Brooklyn,A,,BKN,ORL,1610612751,1610612753,0,0
0022400044,20241129/LACMIN,7:30 pm ET,2024-11-29T19:30:00Z,6,Week 6,False,,,Target Center,Minneapolis,A,,MIN,LAC,1610612750,1610612746,0,0
0022400045,20241129/DETIND,8:00 pm ET,2024-11-29T20:00:00Z,6,Week 6,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,DET,1610612754,1610612765,0,0
0022400046,20241129/TORMIA,8:00 pm ET,2024-11-29T20:00:00Z,6,Week 6,False,,,Kaseya Center,Miami,A,,MIA,TOR,1610612748,1610612761,0,0
0022400047,20241129/BOSCHI,8:00 pm ET,2024-11-29T20:00:00Z,6,Week 6,False,,,United Center,Chicago,A,,CHI,BOS,1610612741,1610612738,0,0
0022400048,20241129/OKCLAL,10:00 pm ET,2024-11-29T22:00:00Z,6,Week 6,False,,,Crypto.com Arena,Los Angeles,A,,LAL,OKC,1610612747,1610612760,0,0
0022400049,20241129/SACPOR,10:00 pm ET,2024-11-29T22:00:00Z,6,Week 6,False,,,Moda Center,Portland,A,,POR,SAC,1610612757,1610612758,0,0
0022400300,20241130/ATLCHA,6:00 pm ET,2024-11-30T18:00:00Z,6,Week 6,False,,,Spectrum Center,Charlotte,A,,CHA,ATL,1610612766,1610612737,0,0
0022400301,20241130/PHIDET,7:00 pm ET,2024-11-30T19:00:00Z,6,Week 6,False,,,Little Caesars Arena,Detroit,A,,DET,PHI,1610612765,1610612755,0,0
0022400302,20241130/WASMIL,8:00 pm ET,2024-11-30T20:00:00Z,6,Week 6,False,,,Fiserv Forum,Milwaukee,A,,MIL,WAS,1610612749,1610612764,0,0
0022400303,20241130/GSWPHX,9:00 pm ET,2024-11-30T21:00:00Z,6,Week 6,False,,,Footprint Center,Phoenix,A,,PHX,GSW,1610612756,1610612744,0,0
0022400304,20241130/DALUTA,9:30 pm ET,2024-11-30T21:30:00Z,6,Week 6,False,,,Delta Center,Salt Lake City,A,,UTA,DAL,1610612762,1610612742,0,0
0022400305,20241201/ORLBKN,3:30 pm ET,2024-12-01T15:30:00Z,6,Week 6,False,,,Barclays Center,Brooklyn,A,,BKN,ORL,1610612751,1610612753,0,0
0022400306,20241201/INDMEM,3:30 pm ET,2024-12-01T15:30:00Z,6,Week 6,False,,,FedExForum,Memphis,A,,MEM,IND,1610612763,1610612754,0,0
0022400307,20241201/BOSCLE,6:00 pm ET,2024-12-01T18:00:00Z,6,Week 6,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,BOS,1610612739,1610612738,0,0
0022400308,20241201/NOPNYK,6:00 pm ET,2024-12-01T18:00:00Z,6,Week 6,False,,,Madison Square Garden,New York,A,,NYK,NOP,1610612752,1610612740,0,0
0022400309,20241201/MIATOR,6:00 pm ET,2024-12-01T18:00:00Z,6,Week 6,False,,,Scotiabank Arena,Toronto,A,,TOR,MIA,1610612761,1610612748,0,0
0022400310,20241201/OKCHOU,7:00 pm ET,2024-12-01T19:00:00Z,6,Week 6,False,,,Toyota Center,Houston,A,,HOU,OKC,1610612745,1610612760,0,0
0022400311,20241201/LALUTA,8:00 pm ET,2024-12-01T20:00:00Z,6,Week 6,False,,,Delta Center,Salt Lake City,A,,UTA,LAL,1610612762,1610612747,0,0
0022400312,20241201/DALPOR,9:00 pm ET,2024-12-01T21:00:00Z,6,Week 6,False,,,Moda Center,Portland,A,,POR,DAL,1610612757,1610612742,0,0
0022400313,20241201/SASSAC,9:00 pm ET,2024-12-01T21:00:00Z,6,Week 6,False,,,Golden 1 Center,Sacramento,A,,SAC,SAS,1610612758,1610612759,0,0
0022400314,20241201/DENLAC,10:00 pm ET,2024-12-01T22:00:00Z,6,Week 6,False,,,Intuit Dome,Inglewood,A,,LAC,DEN,1610612746,1610612743,0,0
0022400315,20241202/NOPATL,7:30 pm ET,2024-12-02T19:30:00Z,7,Week 7,False,,,State Farm Arena,Atlanta,A,,ATL,NOP,1610612737,1610612740,0,0
0022400316,20241202/MIABOS,7:30 pm ET,2024-12-02T19:30:00Z,7,Week 7,False,,,TD Garden,Boston,A,,BOS,MIA,1610612738,1610612748,0,0
0022400317,20241202/BKNCHI,8:00 pm ET,2024-12-02T20:00:00Z,7,Week 7,False,,,United Center,Chicago,A,,CHI,BKN,1610612741,1610612751,0,0
0022400318,20241202/LALMIN,8:00 pm ET,2024-12-02T20:00:00Z,7,Week 7,False,,,Target Center,Minneapolis,A,,MIN,LAL,1610612750,1610612747,0,0
0022400050,20241203/PHICHA,7:00 pm ET,2024-12-03T19:00:00Z,7,Week 7,False,,,Spectrum Center,Charlotte,A,,CHA,PHI,1610612766,1610612755,0,0
0022400051,20241203/WASCLE,7:00 pm ET,2024-12-03T19:00:00Z,7,Week 7,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,WAS,1610612739,1610612764,0,0
0022400052,20241203/MILDET,7:00 pm ET,2024-12-03T19:00:00Z,7,Week 7,False,,,Little Caesars Arena,Detroit,A,,DET,MIL,1610612765,1610612749,0,0
0022400053,20241203/ORLNYK,7:30 pm ET,2024-12-03T19:30:00Z,7,Week 7,False,,,Madison Square Garden,New York,A,,NYK,ORL,1610612752,1610612753,0,0
0022400054,20241203/INDTOR,7:30 pm ET,2024-12-03T19:30:00Z,7,Week 7,False,,,Scotiabank Arena,Toronto,A,,TOR,IND,1610612761,1610612754,0,0
0022400055,20241203/UTAOKC,8:00 pm ET,2024-12-03T20:00:00Z,7,Week 7,False,,,Paycom Center,Oklahoma City,A,,OKC,UTA,1610612760,1610612762,0,0
0022400056,20241203/MEMDAL,8:30 pm ET,2024-12-03T20:30:00Z,7,Week 7,False,,,American Airlines Center,Dallas,A,,DAL,MEM,1610612742,1610612763,0,0
0022400057,20241203/SASPHX,9:00 pm ET,2024-12-03T21:00:00Z,7,Week 7,False,,,Footprint Center,Phoenix,A,,PHX,SAS,1610612756,1610612759,0,0
0022400058,20241203/GSWDEN,10:00 pm ET,2024-12-03T22:00:00Z,7,Week 7,False,,,Ball Arena,Denver,A,,DEN,GSW,1610612743,1610612744,0,0
0022400059,20241203/HOUSAC,10:00 pm ET,2024-12-03T22:00:00Z,7,Week 7,False,,,Golden 1 Center,Sacramento,A,,SAC,HOU,1610612758,1610612745,0,0
0022400060,20241203/PORLAC,10:30 pm ET,2024-12-03T22:30:00Z,7,Week 7,False,,,Intuit Dome,Inglewood,A,,LAC,POR,1610612746,1610612757,0,0
0022400319,20241204/DETBOS,7:30 pm ET,2024-12-04T19:30:00Z,7,Week 7,False,,,TD Garden,Boston,A,,BOS,DET,1610612738,1610612765,0,0
0022400320,20241204/INDBKN,7:30 pm ET,2024-12-04T19:30:00Z,7,Week 7,False,,,Barclays Center,Brooklyn,A,,BKN,IND,1610612751,1610612754,0,0
0022400321,20241204/LALMIA,7:30 pm ET,2024-12-04T19:30:00Z,7,Week 7,False,,,Kaseya Center,Miami,A,,MIA,LAL,1610612748,1610612747,0,0
0022400322,20241204/ORLPHI,7:30 pm ET,2024-12-04T19:30:00Z,7,Week 7,False,,,Wells Fargo Center,Philadelphia,A,,PHI,ORL,1610612755,1610612753,0,0
0022400323,20241204/ATLMIL,8:00 pm ET,2024-12-04T20:00:00Z,7,Week 7,False,,,Fiserv Forum,Milwaukee,A,,MIL,ATL,1610612749,1610612737,0,0
0022400324,20241204/MINLAC,10:30 pm ET,2024-12-04T22:30:00Z,7,Week 7,False,,,Intuit Dome,Inglewood,A,,LAC,MIN,1610612746,1610612750,0,0
0022400325,20241205/DENCLE,7:00 pm ET,2024-12-05T19:00:00Z,7,Week 7,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,DEN,1610612739,1610612743,0,0
0022400326,20241205/DALWAS,7:00 pm ET,2024-12-05T19:00:00Z,7,Week 7,False,,,Capital One Arena,Washington,A,,WAS,DAL,1610612764,1610612742,0,0
0022400327,20241205/CHANYK,7:30 pm ET,2024-12-05T19:30:00Z,7,Week 7,False,,,Madison Square Garden,New York,A,,NYK,CHA,1610612752,1610612766,0,0
0022400328,20241205/OKCTOR,7:30 pm ET,2024-12-05T19:30:00Z,7,Week 7,False,,,Scotiabank Arena,Toronto,A,,TOR,OKC,1610612761,1610612760,0,0
0022400329,20241205/SACMEM,8:00 pm ET,2024-12-05T20:00:00Z,7,Week 7,False,,,FedExForum,Memphis,A,,MEM,SAC,1610612763,1610612758,0,0
0022400330,20241205/PHXNOP,8:00 pm ET,2024-12-05T20:00:00Z,7,Week 7,False,,,Smoothie King Center,New Orleans,A,,NOP,PHX,1610612740,1610612756,0,0
0022400331,20241205/CHISAS,8:00 pm ET,2024-12-05T20:00:00Z,7,Week 7,False,,,Frost Bank Center,San Antonio,A,,SAS,CHI,1610612759,1610612741,0,0
0022400332,20241205/HOUGSW,10:00 pm ET,2024-12-05T22:00:00Z,7,Week 7,False,,,Chase Center,San Francisco,A,,GSW,HOU,1610612744,1610612745,0,0
0022400333,20241206/ORLPHI,7:00 pm ET,2024-12-06T19:00:00Z,7,Week 7,False,,,Wells Fargo Center,Philadelphia,A,,PHI,ORL,1610612755,1610612753,0,0
0022400334,20241206/LALATL,7:30 pm ET,2024-12-06T19:30:00Z,7,Week 7,False,,,State Farm Arena,Atlanta,A,,ATL,LAL,1610612737,1610612747,0,0
0022400335,20241206/MILBOS,7:30 pm ET,2024-12-06T19:30:00Z,7,Week 7,False,,,TD Garden,Boston,A,,BOS,MIL,1610612738,1610612749,0,0
0022400336,20241206/INDCHI,8:00 pm ET,2024-12-06T20:00:00Z,7,Week 7,False,,,United Center,Chicago,A,,CHI,IND,1610612741,1610612754,0,0
0022400337,20241206/SACSAS,8:00 pm ET,2024-12-06T20:00:00Z,7,Week 7,False,,,Frost Bank Center,San Antonio,A,,SAS,SAC,1610612759,1610612758,0,0
0022400338,20241206/MINGSW,10:00 pm ET,2024-12-06T22:00:00Z,7,Week 7,False,,,Chase Center,San Francisco,A,,GSW,MIN,1610612744,1610612750,0,0
0022400339,20241206/UTAPOR,10:00 pm ET,2024-12-06T22:00:00Z,7,Week 7,False,,,Moda Center,Portland,A,,POR,UTA,1610612757,1610612762,0,0
0022400340,20241207/CLECHA,1:00 pm ET,2024-12-07T13:00:00Z,7,Week 7,False,,,Spectrum Center,Charlotte,A,,CHA,CLE,1610612766,1610612739,0,0
0022400341,20241207/DENWAS,7:00 pm ET,2024-12-07T19:00:00Z,7,Week 7,False,,,Capital One Arena,Washington,A,,WAS,DEN,1610612764,1610612743,0,0
0022400342,20241207/OKCNOP,7:00 pm ET,2024-12-07T19:00:00Z,7,Week 7,False,,,Smoothie King Center,New Orleans,A,,NOP,OKC,1610612740,1610612760,0,0
0022400343,20241207/DETNYK,7:30 pm ET,2024-12-07T19:30:00Z,7,Week 7,False,,,Madison Square Garden,New York,A,,NYK,DET,1610612752,1610612765,0,0
0022400344,20241207/DALTOR,7:30 pm ET,2024-12-07T19:30:00Z,7,Week 7,False,,,Scotiabank Arena,Toronto,A,,TOR,DAL,1610612761,1610612742,0,0
0022400345,20241207/MEMBOS,8:00 pm ET,2024-12-07T20:00:00Z,7,Week 7,False,,,TD Garden,Boston,A,,BOS,MEM,1610612738,1610612763,0,0
0022400346,20241207/PHXMIA,8:00 pm ET,2024-12-07T20:00:00Z,7,Week 7,False,,,Kaseya Center,Miami,A,,MIA,PHX,1610612748,1610612756,0,0
0022400347,20241208/PHICHI,1:00 pm ET,2024-12-08T13:00:00Z,7,Week 7,False,,,United Center,Chicago,A,,CHI,PHI,1610612741,1610612755,0,0
0022400348,20241208/MILBKN,3:30 pm ET,2024-12-08T15:30:00Z,7,Week 7,False,,,Barclays Center,Brooklyn,A,,BKN,MIL,1610612751,1610612749,0,0
0022400349,20241208/CHAIND,5:00 pm ET,2024-12-08T17:00:00Z,7,Week 7,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,CHA,1610612754,1610612766,0,0
0022400350,20241208/DENATL,6:00 pm ET,2024-12-08T18:00:00Z,7,Week 7,False,,,State Farm Arena,Atlanta,A,,ATL,DEN,1610612737,1610612743,0,0
0022400351,20241208/CLEMIA,6:00 pm ET,2024-12-08T18:00:00Z,7,Week 7,False,,,Kaseya Center,Miami,A,,MIA,CLE,1610612748,1610612739,0,0
0022400352,20241208/PHXORL,6:30 pm ET,2024-12-08T18:30:00Z,7,Week 7,False,,,Kia Center,Orlando,A,,ORL,PHX,1610612753,1610612756,0,0
0022400353,20241208/MEMWAS,7:00 pm ET,2024-12-08T19:00:00Z,7,Week 7,False,,,Capital One Arena,Washington,A,,WAS,MEM,1610612764,1610612763,0,0
0022400354,20241208/NOPSAS,7:00 pm ET,2024-12-08T19:00:00Z,7,Week 7,False,,,Frost Bank Center,San Antonio,A,,SAS,NOP,1610612759,1610612740,0,0
0022400355,20241208/MINGSW,8:30 pm ET,2024-12-08T20:30:00Z,7,Week 7,False,,,Chase Center,San Francisco,A,,GSW,MIN,1610612744,1610612750,0,0
0022400356,20241208/HOULAC,9:00 pm ET,2024-12-08T21:00:00Z,7,Week 7,False,,,Intuit Dome,Inglewood,A,,LAC,HOU,1610612746,1610612745,0,0
0022400357,20241208/UTASAC,9:00 pm ET,2024-12-08T21:00:00Z,7,Week 7,False,,,Golden 1 Center,Sacramento,A,,SAC,UTA,1610612758,1610612762,0,0
0022400358,20241208/PORLAL,9:30 pm ET,2024-12-08T21:30:00Z,7,Week 7,False,,,Crypto.com Arena,Los Angeles,A,,LAL,POR,1610612747,1610612757,0,0
0022400359,20241209/NYKTOR,7:30 pm ET,2024-12-09T19:30:00Z,8,Week 8,False,,,Scotiabank Arena,Toronto,A,,TOR,NYK,1610612761,1610612752,0,0
0022401201,,TBD,2024-12-10T00:00:00Z,8,Week 8,False,,,TBD,TBD,A,,,,0,0,0,0
0022401203,,TBD,2024-12-10T00:00:00Z,8,Week 8,False,,,TBD,TBD,A,,,,0,0,0,0
0022401202,,TBD,2024-12-11T00:00:00Z,8,Week 8,False,,,TBD,TBD,A,,,,0,0,0,0
0022401204,,TBD,2024-12-11T00:00:00Z,8,Week 8,False,,,TBD,TBD,A,,,,0,0,0,0
0022401229,,TBD,2024-12-14T00:00:00Z,8,Week 8,False,Neutral Site,,T-Mobile Arena,Las Vegas,A,,,,0,0,0,0
0022401230,,TBD,2024-12-14T00:00:00Z,8,Week 8,False,Neutral Site,,T-Mobile Arena,Las Vegas,A,,,,0,0,0,0
0062400001,,TBD,2024-12-17T00:00:00Z,9,Week 9,False,Neutral Site,,T-Mobile Arena,Las Vegas,A,,,,0,0,0,0
0022400360,20241219/UTADET,7:00 pm ET,2024-12-19T19:00:00Z,9,Week 9,False,,,Little Caesars Arena,Detroit,A,,DET,UTA,1610612765,1610612762,0,0
0022400361,20241219/OKCORL,7:00 pm ET,2024-12-19T19:00:00Z,9,Week 9,False,,,Kia Center,Orlando,A,,ORL,OKC,1610612753,1610612760,0,0
0022400362,20241219/CHAWAS,7:00 pm ET,2024-12-19T19:00:00Z,9,Week 9,False,,,Capital One Arena,Washington,A,,WAS,CHA,1610612764,1610612766,0,0
0022400363,20241219/CHIBOS,7:30 pm ET,2024-12-19T19:30:00Z,9,Week 9,False,,,TD Garden,Boston,A,,BOS,CHI,1610612738,1610612741,0,0
0022400364,20241219/BKNTOR,7:30 pm ET,2024-12-19T19:30:00Z,9,Week 9,False,,,Scotiabank Arena,Toronto,A,,TOR,BKN,1610612761,1610612751,0,0
0022400365,20241219/NOPHOU,8:00 pm ET,2024-12-19T20:00:00Z,9,Week 9,False,,,Toyota Center,Houston,A,,HOU,NOP,1610612745,1610612740,0,0
0022400366,20241219/GSWMEM,8:00 pm ET,2024-12-19T20:00:00Z,9,Week 9,False,,,FedExForum,Memphis,A,,MEM,GSW,1610612763,1610612744,0,0
0022400367,20241219/NYKMIN,8:00 pm ET,2024-12-19T20:00:00Z,9,Week 9,False,,,Target Center,Minneapolis,A,,MIN,NYK,1610612750,1610612752,0,0
0022400368,20241219/LACDAL,8:30 pm ET,2024-12-19T20:30:00Z,9,Week 9,False,,,American Airlines Center,Dallas,A,,DAL,LAC,1610612742,1610612746,0,0
0022400369,20241219/INDPHX,9:00 pm ET,2024-12-19T21:00:00Z,9,Week 9,False,,,Footprint Center,Phoenix,A,,PHX,IND,1610612756,1610612754,0,0
0022400370,20241219/ATLSAS,9:30 pm ET,2024-12-19T21:30:00Z,9,Week 9,False,,,Frost Bank Center,San Antonio,A,,SAS,ATL,1610612759,1610612737,0,0
0022400371,20241219/DENPOR,10:00 pm ET,2024-12-19T22:00:00Z,9,Week 9,False,,,Moda Center,Portland,A,,POR,DEN,1610612757,1610612743,0,0
0022400372,20241219/LALSAC,10:00 pm ET,2024-12-19T22:00:00Z,9,Week 9,False,,,Golden 1 Center,Sacramento,A,,SAC,LAL,1610612758,1610612747,0,0
0022400373,20241220/CHAPHI,7:00 pm ET,2024-12-20T19:00:00Z,9,Week 9,False,,,Wells Fargo Center,Philadelphia,A,,PHI,CHA,1610612755,1610612766,0,0
0022400374,20241220/MILCLE,7:30 pm ET,2024-12-20T19:30:00Z,9,Week 9,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,MIL,1610612739,1610612749,0,0
0022400375,20241220/OKCMIA,8:00 pm ET,2024-12-20T20:00:00Z,9,Week 9,False,,,Kaseya Center,Miami,A,,MIA,OKC,1610612748,1610612760,0,0
0022400376,20241221/LALSAC,6:00 pm ET,2024-12-21T18:00:00Z,9,Week 9,False,,,Golden 1 Center,Sacramento,A,,SAC,LAL,1610612758,1610612747,0,0
0022400377,20241221/MIAORL,7:00 pm ET,2024-12-21T19:00:00Z,9,Week 9,False,,,Kia Center,Orlando,A,,ORL,MIA,1610612753,1610612748,0,0
0022400378,20241221/MEMATL,7:30 pm ET,2024-12-21T19:30:00Z,9,Week 9,False,,,State Farm Arena,Atlanta,A,,ATL,MEM,1610612737,1610612763,0,0
0022400379,20241221/UTABKN,7:30 pm ET,2024-12-21T19:30:00Z,9,Week 9,False,,,Barclays Center,Brooklyn,A,,BKN,UTA,1610612751,1610612762,0,0
0022400380,20241221/PHICLE,8:00 pm ET,2024-12-21T20:00:00Z,9,Week 9,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,PHI,1610612739,1610612755,0,0
0022400381,20241221/BOSCHI,8:00 pm ET,2024-12-21T20:00:00Z,9,Week 9,False,,,United Center,Chicago,A,,CHI,BOS,1610612741,1610612738,0,0
0022400382,20241221/WASMIL,8:00 pm ET,2024-12-21T20:00:00Z,9,Week 9,False,,,Fiserv Forum,Milwaukee,A,,MIL,WAS,1610612749,1610612764,0,0
0022400383,20241221/GSWMIN,8:00 pm ET,2024-12-21T20:00:00Z,9,Week 9,False,,,Target Center,Minneapolis,A,,MIN,GSW,1610612750,1610612744,0,0
0022400384,20241221/NYKNOP,8:00 pm ET,2024-12-21T20:00:00Z,9,Week 9,False,,,Smoothie King Center,New Orleans,A,,NOP,NYK,1610612740,1610612752,0,0
0022400385,20241221/LACDAL,8:30 pm ET,2024-12-21T20:30:00Z,9,Week 9,False,,,American Airlines Center,Dallas,A,,DAL,LAC,1610612742,1610612746,0,0
0022400386,20241221/PORSAS,8:30 pm ET,2024-12-21T20:30:00Z,9,Week 9,False,,,Frost Bank Center,San Antonio,A,,SAS,POR,1610612759,1610612757,0,0
0022400387,20241221/DETPHX,9:00 pm ET,2024-12-21T21:00:00Z,9,Week 9,False,,,Footprint Center,Phoenix,A,,PHX,DET,1610612756,1610612765,0,0
0022400388,20241222/HOUTOR,6:00 pm ET,2024-12-22T18:00:00Z,9,Week 9,False,,,Scotiabank Arena,Toronto,A,,TOR,HOU,1610612761,1610612745,0,0
0022400389,20241222/INDSAC,6:00 pm ET,2024-12-22T18:00:00Z,9,Week 9,False,,,Golden 1 Center,Sacramento,A,,SAC,IND,1610612758,1610612754,0,0
0022400390,20241222/DENNOP,7:00 pm ET,2024-12-22T19:00:00Z,9,Week 9,False,,,Smoothie King Center,New Orleans,A,,NOP,DEN,1610612740,1610612743,0,0
0022400391,20241223/HOUCHA,7:00 pm ET,2024-12-23T19:00:00Z,10,Week 10,False,,,Spectrum Center,Charlotte,A,,CHA,HOU,1610612766,1610612745,0,0
0022400392,20241223/UTACLE,7:00 pm ET,2024-12-23T19:00:00Z,10,Week 10,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,UTA,1610612739,1610612762,0,0
0022400393,20241223/BOSORL,7:00 pm ET,2024-12-23T19:00:00Z,10,Week 10,False,,,Kia Center,Orlando,A,,ORL,BOS,1610612753,1610612738,0,0
0022400394,20241223/SASPHI,7:00 pm ET,2024-12-23T19:00:00Z,10,Week 10,False,,,Wells Fargo Center,Philadelphia,A,,PHI,SAS,1610612755,1610612759,0,0
0022400395,20241223/MINATL,7:30 pm ET,2024-12-23T19:30:00Z,10,Week 10,False,,,State Farm Arena,Atlanta,A,,ATL,MIN,1610612737,1610612750,0,0
0022400396,20241223/BKNMIA,7:30 pm ET,2024-12-23T19:30:00Z,10,Week 10,False,,,Kaseya Center,Miami,A,,MIA,BKN,1610612748,1610612751,0,0
0022400397,20241223/TORNYK,7:30 pm ET,2024-12-23T19:30:00Z,10,Week 10,False,,,Madison Square Garden,New York,A,,NYK,TOR,1610612752,1610612761,0,0
0022400398,20241223/MILCHI,8:00 pm ET,2024-12-23T20:00:00Z,10,Week 10,False,,,United Center,Chicago,A,,CHI,MIL,1610612741,1610612749,0,0
0022400399,20241223/LACMEM,8:00 pm ET,2024-12-23T20:00:00Z,10,Week 10,False,,,FedExForum,Memphis,A,,MEM,LAC,1610612763,1610612746,0,0
0022400400,20241223/WASOKC,8:00 pm ET,2024-12-23T20:00:00Z,10,Week 10,False,,,Paycom Center,Oklahoma City,A,,OKC,WAS,1610612760,1610612764,0,0
0022400401,20241223/PORDAL,8:30 pm ET,2024-12-23T20:30:00Z,10,Week 10,False,,,American Airlines Center,Dallas,A,,DAL,POR,1610612742,1610612757,0,0
0022400402,20241223/PHXDEN,10:00 pm ET,2024-12-23T22:00:00Z,10,Week 10,False,,,Ball Arena,Denver,A,,DEN,PHX,1610612743,1610612756,0,0
