gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0021700108,20171101/PHXWAS,2017-11-01,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612756,WAS,PHX,116,122,17-18
0021700109,20171101/SACBOS,2017-11-01,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612758,BOS,SAC,113,86,17-18
0021700110,20171101/CHIMIA,2017-11-01,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612741,MIA,CHI,97,91,17-18
0021700111,20171101/HOUNYK,2017-11-01,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612745,NYK,HOU,97,119,17-18
0021700112,20171101/ORLMEM,2017-11-01,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612753,MEM,ORL,99,101,17-18
0021700113,20171101/MINNOP,2017-11-01,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,98,104,17-18
0021700114,20171101/TORDEN,2017-11-01,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612761,DEN,TOR,129,111,17-18
0021700115,20171101/PORUTA,2017-11-01,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,112,103,17-18
0021700116,20171101/DALLAC,2017-11-01,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,119,98,17-18
0021700117,20171102/GSWSAS,2017-11-02,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612744,SAS,GSW,92,112,17-18
0021700118,20171102/LALPOR,2017-11-02,22:30:00,,Moda Center,Portland,3,Final,1610612757,1610612747,POR,LAL,113,110,17-18
0021700119,20171103/MILDET,2017-11-03,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612749,DET,MIL,105,96,17-18
0021700120,20171103/CHIORL,2017-11-03,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612741,ORL,CHI,83,105,17-18
0021700121,20171103/INDPHI,2017-11-03,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612754,PHI,IND,121,110,17-18
0021700122,20171103/CLEWAS,2017-11-03,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,122,130,17-18
0021700123,20171103/HOUATL,2017-11-03,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612745,ATL,HOU,104,119,17-18
0021700124,20171103/PHXNYK,2017-11-03,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,120,107,17-18
0021700125,20171103/NOPDAL,2017-11-03,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612740,DAL,NOP,94,99,17-18
0021700126,20171103/CHASAS,2017-11-03,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612766,SAS,CHA,108,101,17-18
0021700127,20171103/MIADEN,2017-11-03,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612748,DEN,MIA,95,94,17-18
0021700128,20171103/TORUTA,2017-11-03,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612761,UTA,TOR,100,109,17-18
0021700129,20171103/BOSOKC,2017-11-03,21:30:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612738,OKC,BOS,94,101,17-18
0021700130,20171103/BKNLAL,2017-11-03,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612751,LAL,BKN,124,112,17-18
0021700131,20171104/MEMLAC,2017-11-04,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612763,LAC,MEM,104,113,17-18
0021700132,20171104/SACDET,2017-11-04,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612758,DET,SAC,108,99,17-18
0021700133,20171104/NOPCHI,2017-11-04,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612740,CHI,NOP,90,96,17-18
0021700134,20171104/DALMIN,2017-11-04,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,112,99,17-18
0021700135,20171104/GSWDEN,2017-11-04,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612744,DEN,GSW,108,127,17-18
0021700136,20171105/ATLCLE,2017-11-05,15:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612737,CLE,ATL,115,117,17-18
0021700137,20171105/MIALAC,2017-11-05,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612748,LAC,MIA,101,104,17-18
0021700138,20171105/BOSORL,2017-11-05,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612738,ORL,BOS,88,104,17-18
0021700139,20171105/WASTOR,2017-11-05,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612764,TOR,WAS,96,107,17-18
0021700140,20171105/UTAHOU,2017-11-05,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612762,HOU,UTA,137,110,17-18
0021700141,20171105/PHXSAS,2017-11-05,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,112,95,17-18
0021700142,20171105/INDNYK,2017-11-05,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612754,NYK,IND,108,101,17-18
0021700143,20171105/CHAMIN,2017-11-05,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612766,MIN,CHA,112,94,17-18
0021700144,20171105/OKCPOR,2017-11-05,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612760,POR,OKC,103,99,17-18
0021700145,20171105/MEMLAL,2017-11-05,21:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612763,LAL,MEM,107,102,17-18
0021700146,20171106/BOSATL,2017-11-06,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612738,ATL,BOS,107,110,17-18
0021700147,20171106/BKNPHX,2017-11-06,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612751,PHX,BKN,92,98,17-18
0021700148,20171106/MIAGSW,2017-11-06,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612748,GSW,MIA,97,80,17-18
0021700149,20171107/MILCLE,2017-11-07,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612749,CLE,MIL,124,119,17-18
0021700150,20171107/NOPIND,2017-11-07,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612740,IND,NOP,112,117,17-18
0021700151,20171107/DALWAS,2017-11-07,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612742,WAS,DAL,99,113,17-18
0021700152,20171107/CHANYK,2017-11-07,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,118,113,17-18
0021700153,20171107/CHITOR,2017-11-07,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612741,TOR,CHI,119,114,17-18
0021700154,20171107/LACSAS,2017-11-07,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612746,SAS,LAC,120,107,17-18
0021700155,20171107/BKNDEN,2017-11-07,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612751,DEN,BKN,112,104,17-18
0021700156,20171107/PHIUTA,2017-11-07,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612755,UTA,PHI,97,104,17-18
0021700157,20171107/MEMPOR,2017-11-07,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612763,POR,MEM,97,98,17-18
0021700158,20171107/OKCSAC,2017-11-07,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,94,86,17-18
0021700159,20171108/INDDET,2017-11-08,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612754,DET,IND,114,97,17-18
0021700160,20171108/NYKORL,2017-11-08,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612752,ORL,NYK,112,99,17-18
0021700161,20171108/LALBOS,2017-11-08,20:00:00,,TD Garden,Boston,3,Final,1610612738,1610612747,BOS,LAL,107,96,17-18
0021700162,20171108/MIAPHX,2017-11-08,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612748,PHX,MIA,115,126,17-18
0021700163,20171108/MINGSW,2017-11-08,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612750,GSW,MIN,125,101,17-18
0021700164,20171109/LALWAS,2017-11-09,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612747,WAS,LAL,111,95,17-18
0021700165,20171109/NOPTOR,2017-11-09,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612740,TOR,NOP,122,118,17-18
0021700166,20171109/CLEHOU,2017-11-09,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612739,HOU,CLE,117,113,17-18
0021700167,20171109/PHISAC,2017-11-09,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612755,SAC,PHI,109,108,17-18
0021700168,20171109/OKCDEN,2017-11-09,22:30:00,,Pepsi Center,Denver,3,Final,1610612743,1610612760,DEN,OKC,102,94,17-18
0021700169,20171110/ATLDET,2017-11-10,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612737,DET,ATL,111,104,17-18
0021700170,20171110/CHABOS,2017-11-10,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612766,BOS,CHA,90,87,17-18
0021700171,20171110/INDCHI,2017-11-10,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612754,CHI,IND,87,105,17-18
0021700172,20171110/LACOKC,2017-11-10,21:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612746,OKC,LAC,120,111,17-18
0021700173,20171110/MILSAS,2017-11-10,21:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612749,SAS,MIL,87,94,17-18
0021700174,20171110/ORLPHX,2017-11-10,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612753,PHX,ORL,112,128,17-18
0021700175,20171110/MIAUTA,2017-11-10,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612748,UTA,MIA,74,84,17-18
0021700176,20171110/BKNPOR,2017-11-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612751,POR,BKN,97,101,17-18
0021700177,20171111/ATLWAS,2017-11-11,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612737,WAS,ATL,113,94,17-18
0021700178,20171111/LACNOP,2017-11-11,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612746,NOP,LAC,111,103,17-18
0021700179,20171111/SACNYK,2017-11-11,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612758,NYK,SAC,118,91,17-18
0021700180,20171111/MEMHOU,2017-11-11,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612763,HOU,MEM,111,96,17-18
0021700181,20171111/CLEDAL,2017-11-11,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,104,111,17-18
0021700182,20171111/LALMIL,2017-11-11,20:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612747,MIL,LAL,98,90,17-18
0021700183,20171111/CHISAS,2017-11-11,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612741,SAS,CHI,133,94,17-18
0021700184,20171111/PHIGSW,2017-11-11,20:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612755,GSW,PHI,135,114,17-18
0021700185,20171111/ORLDEN,2017-11-11,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612753,DEN,ORL,125,107,17-18
0021700186,20171111/MINPHX,2017-11-11,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612750,PHX,MIN,118,110,17-18
0021700187,20171111/BKNUTA,2017-11-11,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612751,UTA,BKN,114,106,17-18
0021700188,20171112/TORBOS,2017-11-12,15:30:00,,TD Garden,Boston,3,Final,1610612738,1610612761,BOS,TOR,95,94,17-18
0021700189,20171112/MIADET,2017-11-12,16:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612748,DET,MIA,112,103,17-18
0021700190,20171112/HOUIND,2017-11-12,18:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612745,IND,HOU,95,118,17-18
0021700191,20171112/DALOKC,2017-11-12,19:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612742,OKC,DAL,112,99,17-18
0021700192,20171113/SACWAS,2017-11-13,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612758,WAS,SAC,110,92,17-18
0021700193,20171113/CLENYK,2017-11-13,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612739,NYK,CLE,101,104,17-18
0021700194,20171113/MEMMIL,2017-11-13,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612763,MIL,MEM,110,103,17-18
0021700195,20171113/ATLNOP,2017-11-13,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612737,NOP,ATL,106,105,17-18
0021700196,20171113/LALPHX,2017-11-13,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612747,PHX,LAL,93,100,17-18
0021700197,20171113/MINUTA,2017-11-13,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612750,UTA,MIN,98,109,17-18
0021700198,20171113/DENPOR,2017-11-13,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,99,82,17-18
0021700199,20171113/ORLGSW,2017-11-13,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612753,GSW,ORL,110,100,17-18
0021700200,20171113/PHILAC,2017-11-13,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612755,LAC,PHI,105,109,17-18
0021700201,20171114/BOSBKN,2017-11-14,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,102,109,17-18
0021700202,20171114/TORHOU,2017-11-14,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612761,HOU,TOR,113,129,17-18
0021700203,20171114/SASDAL,2017-11-14,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612759,DAL,SAS,91,97,17-18
0021700204,20171115/SACATL,2017-11-15,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612758,ATL,SAC,126,80,17-18
0021700205,20171115/WASMIA,2017-11-15,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612764,MIA,WAS,93,102,17-18
0021700206,20171115/UTANYK,2017-11-15,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612762,NYK,UTA,106,101,17-18
0021700207,20171115/CLECHA,2017-11-15,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612739,CHA,CLE,107,115,17-18
0021700208,20171115/INDMEM,2017-11-15,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612754,MEM,IND,113,116,17-18
0021700209,20171115/DETMIL,2017-11-15,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612765,MIL,DET,99,95,17-18
0021700210,20171115/SASMIN,2017-11-15,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612759,MIN,SAS,98,86,17-18
0021700211,20171115/TORNOP,2017-11-15,20:00:00,,Smoothie King Center,New Orleans,2,1st Qtr,1610612740,1610612761,NOP,TOR,116,125,17-18
0021700212,20171115/CHIOKC,2017-11-15,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612741,OKC,CHI,92,79,17-18
0021700213,20171115/ORLPOR,2017-11-15,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612753,POR,ORL,99,94,17-18
0021700214,20171115/PHILAL,2017-11-15,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612755,LAL,PHI,109,115,17-18
0021700215,20171116/GSWBOS,2017-11-16,20:00:00,,TD Garden,Boston,3,Final,1610612738,1610612744,BOS,GSW,92,88,17-18
0021700216,20171116/HOUPHX,2017-11-16,22:30:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612745,PHX,HOU,116,142,17-18
0021700217,20171117/DETIND,2017-11-17,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612765,IND,DET,107,100,17-18
0021700218,20171117/MIAWAS,2017-11-17,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612748,WAS,MIA,88,91,17-18
0021700219,20171117/UTABKN,2017-11-17,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612762,BKN,UTA,118,107,17-18
0021700220,20171117/LACCLE,2017-11-17,19:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612746,CLE,LAC,118,113,17-18
0021700221,20171117/NYKTOR,2017-11-17,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612752,TOR,NYK,107,84,17-18
0021700222,20171117/CHACHI,2017-11-17,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612766,CHI,CHA,123,120,17-18
0021700223,20171117/OKCSAS,2017-11-17,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612760,SAS,OKC,104,101,17-18
0021700224,20171117/MINDAL,2017-11-17,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612750,DAL,MIN,87,111,17-18
0021700225,20171117/PORSAC,2017-11-17,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612757,SAC,POR,86,82,17-18
0021700226,20171117/NOPDEN,2017-11-17,22:30:00,,Pepsi Center,Denver,3,Final,1610612743,1610612740,DEN,NOP,146,114,17-18
0021700227,20171117/PHXLAL,2017-11-17,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,113,122,17-18
0021700228,20171118/LACCHA,2017-11-18,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612746,CHA,LAC,102,87,17-18
0021700229,20171118/UTAORL,2017-11-18,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612762,ORL,UTA,85,125,17-18
0021700230,20171118/BOSATL,2017-11-18,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612738,ATL,BOS,99,110,17-18
0021700231,20171118/GSWPHI,2017-11-18,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612744,PHI,GSW,116,124,17-18
0021700232,20171118/HOUMEM,2017-11-18,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612745,MEM,HOU,83,105,17-18
0021700233,20171118/MILDAL,2017-11-18,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612749,DAL,MIL,111,79,17-18
0021700234,20171118/SACPOR,2017-11-18,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612758,POR,SAC,102,90,17-18
0021700237,20171119/WASTOR,2017-11-19,15:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612764,TOR,WAS,100,91,17-18
0021700235,20171119/INDMIA,2017-11-19,17:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612754,MIA,IND,95,120,17-18
0021700236,20171119/GSWBKN,2017-11-19,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612744,BKN,GSW,111,118,17-18
0021700238,20171119/DETMIN,2017-11-19,19:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612765,MIN,DET,97,100,17-18
0021700239,20171119/CHIPHX,2017-11-19,20:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612741,PHX,CHI,113,105,17-18
0021700240,20171119/DENLAL,2017-11-19,21:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612743,LAL,DEN,127,109,17-18
0021700241,20171120/MINCHA,2017-11-20,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612750,CHA,MIN,118,102,17-18
0021700242,20171120/CLEDET,2017-11-20,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612739,DET,CLE,88,116,17-18
0021700243,20171120/INDORL,2017-11-20,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612754,ORL,IND,97,105,17-18
0021700244,20171120/UTAPHI,2017-11-20,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612762,PHI,UTA,107,86,17-18
0021700245,20171120/LACNYK,2017-11-20,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612746,NYK,LAC,107,85,17-18
0021700246,20171120/PORMEM,2017-11-20,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612757,MEM,POR,92,100,17-18
0021700247,20171120/WASMIL,2017-11-20,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612764,MIL,WAS,88,99,17-18
0021700248,20171120/OKCNOP,2017-11-20,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612760,NOP,OKC,114,107,17-18
0021700249,20171120/BOSDAL,2017-11-20,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612738,DAL,BOS,102,110,17-18
0021700250,20171120/ATLSAS,2017-11-20,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612737,SAS,ATL,96,85,17-18
0021700251,20171120/DENSAC,2017-11-20,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612743,SAC,DEN,98,114,17-18
0021700252,20171121/CHILAL,2017-11-21,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612741,LAL,CHI,103,94,17-18
0021700253,20171122/WASCHA,2017-11-22,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,129,124,17-18
0021700254,20171122/BKNCLE,2017-11-22,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612751,CLE,BKN,119,109,17-18
0021700255,20171122/PORPHI,2017-11-22,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612757,PHI,POR,101,81,17-18
0021700256,20171122/LACATL,2017-11-22,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612746,ATL,LAC,103,116,17-18
0021700257,20171122/BOSMIA,2017-11-22,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612738,MIA,BOS,104,98,17-18
0021700258,20171122/TORNYK,2017-11-22,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,108,100,17-18
0021700259,20171122/DENHOU,2017-11-22,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,125,95,17-18
0021700260,20171122/DALMEM,2017-11-22,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,94,95,17-18
0021700261,20171122/ORLMIN,2017-11-22,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612753,MIN,ORL,124,118,17-18
0021700262,20171122/SASNOP,2017-11-22,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612759,NOP,SAS,107,90,17-18
0021700263,20171122/GSWOKC,2017-11-22,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612744,OKC,GSW,108,91,17-18
0021700264,20171122/MILPHX,2017-11-22,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612749,PHX,MIL,107,113,17-18
0021700265,20171122/CHIUTA,2017-11-22,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612741,UTA,CHI,110,80,17-18
0021700266,20171122/LALSAC,2017-11-22,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612747,SAC,LAL,113,102,17-18
0021700267,20171124/PORBKN,2017-11-24,12:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612757,BKN,POR,125,127,17-18
0021700268,20171124/NYKATL,2017-11-24,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,116,104,17-18
0021700269,20171124/ORLBOS,2017-11-24,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,118,103,17-18
0021700270,20171124/CHACLE,2017-11-24,20:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612766,CLE,CHA,100,99,17-18
0021700271,20171124/TORIND,2017-11-24,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612761,IND,TOR,107,104,17-18
0021700272,20171124/MIAMIN,2017-11-24,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612748,MIN,MIA,97,109,17-18
0021700273,20171124/DETOKC,2017-11-24,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612765,OKC,DET,98,99,17-18
0021700274,20171124/MEMDEN,2017-11-24,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612763,DEN,MEM,104,92,17-18
0021700275,20171124/NOPPHX,2017-11-24,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612740,PHX,NOP,91,115,17-18
0021700276,20171124/CHIGSW,2017-11-24,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612741,GSW,CHI,143,94,17-18
0021700277,20171125/SASCHA,2017-11-25,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612759,CHA,SAS,86,106,17-18
0021700278,20171125/ORLPHI,2017-11-25,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612753,PHI,ORL,130,111,17-18
0021700279,20171125/PORWAS,2017-11-25,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612757,WAS,POR,105,108,17-18
0021700280,20171125/TORATL,2017-11-25,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612761,ATL,TOR,78,112,17-18
0021700281,20171125/BOSIND,2017-11-25,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612738,IND,BOS,98,108,17-18
0021700282,20171125/NYKHOU,2017-11-25,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612752,HOU,NYK,117,102,17-18
0021700283,20171125/OKCDAL,2017-11-25,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612760,DAL,OKC,97,81,17-18
0021700284,20171125/NOPGSW,2017-11-25,20:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612740,GSW,NOP,110,95,17-18
0021700285,20171125/MILUTA,2017-11-25,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612749,UTA,MIL,121,108,17-18
0021700286,20171125/LACSAC,2017-11-25,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612746,SAC,LAC,95,97,17-18
0021700287,20171126/MIACHI,2017-11-26,15:30:00,,United Center,Chicago,3,Final,1610612741,1610612748,CHI,MIA,93,100,17-18
0021700288,20171126/PHXMIN,2017-11-26,15:30:00,,Target Center,Minneapolis,3,Final,1610612750,1610612756,MIN,PHX,119,108,17-18
0021700289,20171126/BKNMEM,2017-11-26,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612751,MEM,BKN,88,98,17-18
0021700290,20171127/ORLIND,2017-11-27,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612753,IND,ORL,121,109,17-18
0021700291,20171127/CLEPHI,2017-11-27,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612739,PHI,CLE,91,113,17-18
0021700292,20171127/DETBOS,2017-11-27,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612765,BOS,DET,108,118,17-18
0021700293,20171127/PORNYK,2017-11-27,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612757,NYK,POR,91,103,17-18
0021700294,20171127/BKNHOU,2017-11-27,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612751,HOU,BKN,117,103,17-18
